StartNumber,Rank,Name,AgeClass,Time,Gender,Country,AgeCategory,TimeTotalSeconds,TimeTotalHours
1720,283,"Güldner, Sven",35,0 days 02:50:21,men,GER,1986-1990,10221.0,2.84
1431,284,"Grothe, Konstantin",35,0 days 02:50:22,men,GER,1986-1990,10222.0,2.84
1224,285,"Dr. Mooney, Darren",40,0 days 02:50:23,men,IRL,1981-1985,10223.0,2.84
1574,286,"Steinfurth, Niklas",30,0 days 02:50:25,men,GER,1991-1995,10225.0,2.84
1119,287,"Bednarz, Piotr",35,0 days 02:50:32,men,FRA,1986-1990,10232.0,2.84
2397,288,"Heist, Robin",24,0 days 02:50:32,men,GER,1996-2007,10232.0,2.84
1560,289,"Lang, Martin",35,0 days 02:50:35,men,DEN,1986-1990,10235.0,2.84
1562,290,"Wucherpfennig, Martin",30,0 days 02:50:41,men,GER,1991-1995,10241.0,2.84
1094,291,"Hiis, Martin",30,0 days 02:50:43,men,DEN,1991-1995,10243.0,2.85
1230,292,"Prof. Dr. Larvia, Martin",40,0 days 02:50:53,men,SWE,1981-1985,10253.0,2.85
1455,293,"Schubert, Daniel",24,0 days 02:51:03,men,GER,1996-2007,10263.0,2.85
1557,294,"Wieschollek, Adrian",30,0 days 02:51:03,men,GER,1991-1995,10263.0,2.85
1248,295,"Rohde, Basti",40,0 days 02:51:06,men,GER,1981-1985,10266.0,2.85
1704,296,"Dr. Limentato, Alessandro",30,0 days 02:51:15,men,ITA,1991-1995,10275.0,2.85
1697,297,"Rike, Benjamin",24,0 days 02:51:22,men,NOR,1996-2007,10282.0,2.86
1848,298,"Hansen, Malte",35,0 days 02:51:22,men,GER,1986-1990,10282.0,2.86
1757,299,"Dr. Jansen, Joachim",30,0 days 02:51:24,men,NIU,1991-1995,10284.0,2.86
1791,300,"Vojtek, Jakub",35,0 days 02:51:28,men,CZE,1986-1990,10288.0,2.86
1479,301,"Vom Felde, Niklas",24,0 days 02:51:33,men,GER,1996-2007,10293.0,2.86
1838,302,"Müller, Jonathan",24,0 days 02:51:34,men,GER,1996-2007,10294.0,2.86
3158,303,"Warane, Youssef",40,0 days 02:51:35,men,ITA,1981-1985,10295.0,2.86
1088,304,"Hill, Alex",30,0 days 02:51:38,men,GBR,1991-1995,10298.0,2.86
2030,305,"Bruhn, Michael Kreiberg",45,0 days 02:51:41,men,DEN,1976-1980,10301.0,2.86
7108,306,"Bergner, Robert",40,0 days 02:51:45,men,GER,1981-1985,10305.0,2.86
1460,307,"Pedersen, Kenneth",30,0 days 02:51:46,men,DEN,1991-1995,10306.0,2.86
2689,308,"Meyer, Jonas",24,0 days 02:51:46,men,GER,1996-2007,10306.0,2.86
1692,309,"Galambos, Balazs",45,0 days 02:51:52,men,IRL,1976-1980,10312.0,2.86
2003,310,"Buchholz, Tom",24,0 days 02:51:53,men,GER,1996-2007,10313.0,2.86
2458,311,"Mohr, Philipp",30,0 days 02:51:56,men,GER,1991-1995,10316.0,2.87
2550,312,"Gillain, Simon",30,0 days 02:51:56,men,BEL,1991-1995,10316.0,2.87
1915,313,"Lanwer, Frederik",35,0 days 02:52:02,men,GER,1986-1990,10322.0,2.87
1925,314,"Herrmann, Michael",35,0 days 02:52:04,men,GER,1986-1990,10324.0,2.87
2065,315,"Fabisch-Klammer, Jens",50,0 days 02:52:05,men,GER,1971-1975,10325.0,2.87
1917,316,"Cottam, Alan",35,0 days 02:52:06,men,IRL,1986-1990,10326.0,2.87
1548,317,"Hidalgo Del Pielago, Guillermo Rodrigo",35,0 days 02:52:07,men,PER,1986-1990,10327.0,2.87
1709,318,"Van Oevelen, Fabian",30,0 days 02:52:10,men,NED,1991-1995,10330.0,2.87
1736,319,"Christensen, Per Lund",35,0 days 02:52:16,men,GER,1986-1990,10336.0,2.87
1114,320,"Ledroit, Raphael",35,0 days 02:52:19,men,FRA,1986-1990,10339.0,2.87
1401,321,"Cheriaux, Yolan",40,0 days 02:52:21,men,FRA,1981-1985,10341.0,2.87
1369,322,"Waldburger, Maik",45,0 days 02:52:27,men,GER,1976-1980,10347.0,2.87
1792,323,"Ludvigsen, Adrian",24,0 days 02:52:27,men,NOR,1996-2007,10347.0,2.87
1427,324,"Schmidt Laursen, Flemming",40,0 days 02:52:33,men,DEN,1981-1985,10353.0,2.88
1767,325,"Praetorius, Fabian",24,0 days 02:52:41,men,GER,1996-2007,10361.0,2.88
1771,326,"Waidhofer, Christoph",40,0 days 02:52:46,men,AUT,1981-1985,10366.0,2.88
1402,327,"Dr. Sand, Martin",35,0 days 02:52:56,men,GER,1986-1990,10376.0,2.88
2414,328,"Scharfenberg, Nick",30,0 days 02:52:56,men,GER,1991-1995,10376.0,2.88
1800,329,"Weglehner, Kevin",24,0 days 02:52:57,men,GER,1996-2007,10377.0,2.88
1754,330,"Tornay, Camille",40,0 days 02:53:01,men,SUI,1981-1985,10381.0,2.88
1473,331,"Marchwicki, Maciej",24,0 days 02:53:03,men,POL,1996-2007,10383.0,2.88
2157,332,"Brammertz, Arne",40,0 days 02:53:05,men,GER,1981-1985,10385.0,2.88
1218,333,"Kirstein, Thomas",40,0 days 02:53:06,men,GER,1981-1985,10386.0,2.88
2437,334,"Künne, Maximilian",30,0 days 02:53:10,men,GER,1991-1995,10390.0,2.89
1195,335,"Dr. Von Bialy, Robert",35,0 days 02:53:12,men,GER,1986-1990,10392.0,2.89
1583,336,"Wers, Krzysztof",35,0 days 02:53:12,men,POL,1986-1990,10392.0,2.89
2145,337,"Marggraf, Carlo",24,0 days 02:53:13,men,GER,1996-2007,10393.0,2.89
1391,338,"Andreetto, Flemming",45,0 days 02:53:20,men,DEN,1976-1980,10400.0,2.89
1163,339,"Wittke, Fabian",40,0 days 02:53:22,men,GER,1981-1985,10402.0,2.89
1825,340,"Faruß, Tim",30,0 days 02:53:23,men,GER,1991-1995,10403.0,2.89
1579,341,"Deenen, Erik",35,0 days 02:53:24,men,NED,1986-1990,10404.0,2.89
1485,342,"Prof. Kelly, Darren",30,0 days 02:53:25,men,RSA,1991-1995,10405.0,2.89
1245,343,"Lau, Filip",35,0 days 02:53:27,men,CZE,1986-1990,10407.0,2.89
1760,344,"Kjersgaard, Jannick",50,0 days 02:53:27,men,DEN,1971-1975,10407.0,2.89
1775,345,"Schulze, Sebastian",24,0 days 02:53:30,men,GER,1996-2007,10410.0,2.89
1916,346,"Braun, Sebastian",40,0 days 02:53:30,men,GER,1981-1985,10410.0,2.89
1582,347,"Chahsiche, Jean-Michel",35,0 days 02:53:33,men,FRA,1986-1990,10413.0,2.89
1395,348,"Alt, Erik",30,0 days 02:53:34,men,GER,1991-1995,10414.0,2.89
1241,349,"Demant, Roberto",45,0 days 02:53:41,men,BRA,1976-1980,10421.0,2.89
2342,350,"Mauson, Miguel",30,0 days 02:53:44,men,GER,1991-1995,10424.0,2.9
1874,351,"Sillig, Fabian",30,0 days 02:53:46,men,GER,1991-1995,10426.0,2.9
2121,352,"Grepmair, Markus",24,0 days 02:53:55,men,GER,1996-2007,10435.0,2.9
3579,353,"Helbling, Felix",24,0 days 02:53:58,men,GER,1996-2007,10438.0,2.9
2363,354,"Pfannkuche, Henning",30,0 days 02:54:04,men,GER,1991-1995,10444.0,2.9
1556,355,"Krauel, Ralf",40,0 days 02:54:08,men,GER,1981-1985,10448.0,2.9
1906,356,"Strüber, Till",24,0 days 02:54:09,men,GER,1996-2007,10449.0,2.9
1895,357,"Søndergaard, Martin",40,0 days 02:54:10,men,DEN,1981-1985,10450.0,2.9
1882,358,"Prof. Dr. Jensen, Alexander Gram",24,0 days 02:54:13,men,DEN,1996-2007,10453.0,2.9
1570,359,"Schrader, Tim",35,0 days 02:54:17,men,GER,1986-1990,10457.0,2.9
2827,360,"De Looij, Vincent",35,0 days 02:54:17,men,NED,1986-1990,10457.0,2.9
2774,361,"Ziegenhohn, Ingo",30,0 days 02:54:22,men,GER,1991-1995,10462.0,2.91
1463,362,"Wolf, Kevin",45,0 days 02:54:23,men,GER,1976-1980,10463.0,2.91
2134,363,"Kellner, Alexander",40,0 days 02:54:26,men,GER,1981-1985,10466.0,2.91
1684,364,"Ingstrup, Anders",40,0 days 02:54:30,men,DEN,1981-1985,10470.0,2.91
1467,365,"Smith, David",35,0 days 02:54:30,men,IRL,1986-1990,10470.0,2.91
1390,366,"Jungblut, Marius",35,0 days 02:54:33,men,GER,1986-1990,10473.0,2.91
1763,367,"Kratz, Nikolas",24,0 days 02:54:34,men,GER,1996-2007,10474.0,2.91
1827,368,"Riep, Maximilian",24,0 days 02:54:36,men,GER,1996-2007,10476.0,2.91
1243,369,"Primas, Christian",55,0 days 02:54:37,men,ENG,1966-1970,10477.0,2.91
3815,370,"Köhler, Eike",30,0 days 02:54:43,men,GER,1991-1995,10483.0,2.91
2676,371,"Ulrich, Kevin",30,0 days 02:54:47,men,GER,1991-1995,10487.0,2.91
1593,372,"Wielers, Stefan",45,0 days 02:54:48,men,GER,1976-1980,10488.0,2.91
2337,373,"Meyer, Johannes",30,0 days 02:54:48,men,GER,1991-1995,10488.0,2.91
2556,374,"Vidovic, Gauzelin",24,0 days 02:54:49,men,SUI,1996-2007,10489.0,2.91
2242,375,"Friedrich, Harald",55,0 days 02:54:50,men,GER,1966-1970,10490.0,2.91
5708,376,"Oertel, Martin",24,0 days 02:54:50,men,GER,1996-2007,10490.0,2.91
2035,377,"Dr. Keersmaekers, Jeffrey",40,0 days 02:54:51,men,BEL,1981-1985,10491.0,2.91
1340,378,"Doolin, Darren",40,0 days 02:54:56,men,IRL,1981-1985,10496.0,2.92
1386,379,"Lordz, Arne",30,0 days 02:55:01,men,GER,1991-1995,10501.0,2.92
2441,380,"Möhring, Alexander",35,0 days 02:55:02,men,GER,1986-1990,10502.0,2.92
3064,381,"Dr. Madeira, Pedro",35,0 days 02:55:02,men,POR,1986-1990,10502.0,2.92
1785,382,"Parchmann, Fabian",35,0 days 02:55:15,men,GER,1986-1990,10515.0,2.92
2152,383,"Schien, Thomas",24,0 days 02:55:21,men,GER,1996-2007,10521.0,2.92
2054,384,"Wichers, Christian",35,0 days 02:55:27,men,GER,1986-1990,10527.0,2.92
1758,385,"Dr. Fenner, Arved",30,0 days 02:55:27,men,GER,1991-1995,10527.0,2.92
1905,386,"Buttig, Patrick",35,0 days 02:55:31,men,GER,1986-1990,10531.0,2.93
1147,387,"Ryan, Pearse",45,0 days 02:55:32,men,IRL,1976-1980,10532.0,2.93
2237,388,"Schubert, Florian",35,0 days 02:55:35,men,GER,1986-1990,10535.0,2.93
1698,389,"Faiß, Stefan",40,0 days 02:55:36,men,GER,1981-1985,10536.0,2.93
1496,390,"Chyra, Oliver",45,0 days 02:55:36,men,GER,1976-1980,10536.0,2.93
2047,391,"Herda, Michael",40,0 days 02:55:36,men,GER,1981-1985,10536.0,2.93
1814,392,"Mariette, Cedric",30,0 days 02:55:38,men,FRA,1991-1995,10538.0,2.93
1363,393,"Reuschel, Nils",24,0 days 02:55:38,men,GER,1996-2007,10538.0,2.93
2194,394,"Töpfer, Jannis",35,0 days 02:55:39,men,GER,1986-1990,10539.0,2.93
2518,395,"Windrich, Jonas",30,0 days 02:55:39,men,GER,1991-1995,10539.0,2.93
2151,396,"Schaltegger, Gregory",30,0 days 02:55:42,men,GER,1991-1995,10542.0,2.93
2196,397,"Thonke, Pascal",35,0 days 02:55:43,men,GER,1986-1990,10543.0,2.93
1437,398,"Lara, Carlos",30,0 days 02:55:44,men,GER,1991-1995,10544.0,2.93
1507,399,"Simon, Michael",35,0 days 02:55:47,men,GER,1986-1990,10547.0,2.93
1349,400,"Bult, Pieter",30,0 days 02:55:48,men,NED,1991-1995,10548.0,2.93
1898,401,"Gormsen, Mikkel",24,0 days 02:55:48,men,DEN,1996-2007,10548.0,2.93
1446,402,"Moragon, Marco",40,0 days 02:55:48,men,ESP,1981-1985,10548.0,2.93
1157,403,"Petersen, Robert",24,0 days 02:55:59,men,GER,1996-2007,10559.0,2.93
2789,404,"Lind, Peter",40,0 days 02:55:59,men,DEN,1981-1985,10559.0,2.93
3542,405,"Scheider, David",30,0 days 02:56:01,men,GER,1991-1995,10561.0,2.93
1832,406,"Beckmann, Philip",40,0 days 02:56:01,men,GER,1981-1985,10561.0,2.93
3127,407,"Thomsen, Iver",35,0 days 02:56:04,men,GER,1986-1990,10564.0,2.93
1551,408,"Flecha Muñoz, Felipe",50,0 days 02:56:04,men,ESP,1971-1975,10564.0,2.93
2685,409,"Pütz, Jona",24,0 days 02:56:04,men,GER,1996-2007,10564.0,2.93
1480,410,"Wachsmuth, Andreas",60,0 days 02:56:07,men,GER,1961-1965,10567.0,2.94
1683,411,"Kalab, Stefan",45,0 days 02:56:09,men,GER,1976-1980,10569.0,2.94
3777,412,"Zwanger, Markus",30,0 days 02:56:12,men,GER,1991-1995,10572.0,2.94
2034,413,"Bachmann, Max",24,0 days 02:56:14,men,GER,1996-2007,10574.0,2.94
1164,414,"Thies, Philip",30,0 days 02:56:14,men,GER,1991-1995,10574.0,2.94
2096,415,"Rief, Jorve",24,0 days 02:56:16,men,GER,1996-2007,10576.0,2.94
1411,416,"Watermann, Hendrik",40,0 days 02:56:17,men,GER,1981-1985,10577.0,2.94
1225,417,"Larvia, Anders",40,0 days 02:56:17,men,SWE,1981-1985,10577.0,2.94
2095,418,"Nandelstädt, Christian",50,0 days 02:56:18,men,GER,1971-1975,10578.0,2.94
2539,419,"Mallwitz, Jasper",24,0 days 02:56:20,men,GER,1996-2007,10580.0,2.94
1569,420,"Schleyer, Marc",45,0 days 02:56:22,men,GER,1976-1980,10582.0,2.94
2549,421,"Nydegger, Joël",30,0 days 02:56:23,men,SUI,1991-1995,10583.0,2.94
1508,422,"Grüter, Daniel",40,0 days 02:56:24,men,GER,1981-1985,10584.0,2.94
2418,423,"Lentfer, Daniel",35,0 days 02:56:26,men,GER,1986-1990,10586.0,2.94
1442,424,"Dr. Rutgers, Laurin",30,0 days 02:56:26,men,NED,1991-1995,10586.0,2.94
2249,425,"Christensen, Lasse",40,0 days 02:56:28,men,DEN,1981-1985,10588.0,2.94
1465,426,"Giesen, Hartmut",55,0 days 02:56:29,men,GER,1966-1970,10589.0,2.94
1729,427,"Trust, Thomas",40,0 days 02:56:34,men,DEN,1981-1985,10594.0,2.94
3139,428,"Schmidt, Alexander",40,0 days 02:56:36,men,GER,1981-1985,10596.0,2.94
1782,429,"Dr. Pappas, Spyridon",50,0 days 02:56:38,men,GRE,1971-1975,10598.0,2.94
1883,430,"Broadhurst, Gabriel",24,0 days 02:56:39,men,GBR,1996-2007,10599.0,2.94
1889,431,"Henriksen, Kasper",24,0 days 02:56:42,men,DEN,1996-2007,10602.0,2.94
1842,432,"Welzel, Jonathan",35,0 days 02:56:43,men,GER,1986-1990,10603.0,2.95
1563,433,"Simpson, Peter",35,0 days 02:56:47,men,GBR,1986-1990,10607.0,2.95
2170,434,"Breitmeyer, Sönke",24,0 days 02:56:48,men,GER,1996-2007,10608.0,2.95
2139,435,"Keber, Tobias",50,0 days 02:56:49,men,GER,1971-1975,10609.0,2.95
1926,436,"Diamant, Alon",35,0 days 02:56:50,men,ISR,1986-1990,10610.0,2.95
1244,437,"Ottma, Richard",24,0 days 02:56:53,men,GER,1996-2007,10613.0,2.95
2775,438,"Dr. Mikkelsen, Malthe Bay",24,0 days 02:56:54,men,DEN,1996-2007,10614.0,2.95
2360,439,"Norén, Peter",24,0 days 02:56:55,men,GBR,1996-2007,10615.0,2.95
1494,440,"Blunck, Dennis",35,0 days 02:56:55,men,GER,1986-1990,10615.0,2.95
2705,441,"Döffinger, Jona",24,0 days 02:56:56,men,GER,1996-2007,10616.0,2.95
2051,442,"Kjær, Kristian",24,0 days 02:56:58,men,DEN,1996-2007,10618.0,2.95
2404,443,"Dr. Mulder, Adriaan",50,0 days 02:56:58,men,NED,1971-1975,10618.0,2.95
2147,444,"Aboelnaga, Sharif",50,0 days 02:57:00,men,UAE,1971-1975,10620.0,2.95
2173,445,"Wilkening, Jan",40,0 days 02:57:01,men,GER,1981-1985,10621.0,2.95
1407,446,"Dr. Abujeta De La Fuente, Antonio",50,0 days 02:57:03,men,ESP,1971-1975,10623.0,2.95
2391,447,"Meier, Friedrich-Wilhelm",50,0 days 02:57:05,men,GER,1971-1975,10625.0,2.95
1461,448,"Schindehütte, Dominik",40,0 days 02:57:05,men,GER,1981-1985,10625.0,2.95
2223,449,"Prof. Doval, Gabriel",45,0 days 02:57:07,men,ARG,1976-1980,10627.0,2.95
2091,450,"Delfs, Malte",30,0 days 02:57:08,men,GER,1991-1995,10628.0,2.95
2212,451,"Simon, Frieder",30,0 days 02:57:08,men,GER,1991-1995,10628.0,2.95
2239,452,"Kern, Lutz",55,0 days 02:57:09,men,GER,1966-1970,10629.0,2.95
1903,453,"Ranzau, Kay",30,0 days 02:57:10,men,GER,1991-1995,10630.0,2.95
1171,454,"Hansen, René Iversen",45,0 days 02:57:10,men,DEN,1976-1980,10630.0,2.95
2166,455,"Dr. Gottlieb, Frederik",40,0 days 02:57:11,men,DEN,1981-1985,10631.0,2.95
3140,456,"Bührer, Manuel",30,0 days 02:57:11,men,GER,1991-1995,10631.0,2.95
1487,457,"Bruhn, Tobias",40,0 days 02:57:13,men,GER,1981-1985,10633.0,2.95
2150,458,"Knievel, Jan",50,0 days 02:57:13,men,GER,1971-1975,10633.0,2.95
3753,459,"Lorenz, Thomas",30,0 days 02:57:13,men,GER,1991-1995,10633.0,2.95
2097,460,"Knutson, Bjørn",45,0 days 02:57:17,men,NOR,1976-1980,10637.0,2.95
1876,461,"Chamiot-Maitral, Nathan",30,0 days 02:57:18,men,FRA,1991-1995,10638.0,2.96
1210,462,"Vanderperre, Denis",35,0 days 02:57:19,men,SUI,1986-1990,10639.0,2.96
1471,463,"Thoma, Kevin",35,0 days 02:57:19,men,SUI,1986-1990,10639.0,2.96
3814,464,"Lehmann, Georg",24,0 days 02:57:20,men,GER,1996-2007,10640.0,2.96
1864,465,"Janssen, Georg",40,0 days 02:57:22,men,GER,1981-1985,10642.0,2.96
2522,466,"Ostblom, Carl-Johan",30,0 days 02:57:22,men,SWE,1991-1995,10642.0,2.96
1784,467,"Bourauel, Bryan",24,0 days 02:57:22,men,GER,1996-2007,10642.0,2.96
2090,468,"Skenderis, Dimitrios",30,0 days 02:57:24,men,GRE,1991-1995,10644.0,2.96
2411,469,"Pihlström, Johan",40,0 days 02:57:27,men,SWE,1981-1985,10647.0,2.96
1778,470,"Heyder, Max",35,0 days 02:57:28,men,GER,1986-1990,10648.0,2.96
1559,471,"Mcguinness, Matt",45,0 days 02:57:28,men,IRL,1976-1980,10648.0,2.96
3117,472,"Faubel, Niklas",24,0 days 02:57:29,men,GER,1996-2007,10649.0,2.96
2005,473,"Liviu, Tihi",24,0 days 02:57:31,men,ROU,1996-2007,10651.0,2.96
3463,474,"Ehmsen, Martin Rud",45,0 days 02:57:32,men,DEN,1976-1980,10652.0,2.96
6120,475,"Söndgerath, Thomas",24,0 days 02:57:35,men,GER,1996-2007,10655.0,2.96
2878,476,"Hrasna, Pavol",45,0 days 02:57:37,men,SVK,1976-1980,10657.0,2.96
1896,477,"Dr. Nielsen, Søren Glass",30,0 days 02:57:38,men,DEN,1991-1995,10658.0,2.96
6127,478,"Prof. Dr. Ashfield, Dom",24,0 days 02:57:39,men,GBR,1996-2007,10659.0,2.96
3164,479,"Bürk, Benedikt",24,0 days 02:57:41,men,GER,1996-2007,10661.0,2.96
2201,480,"Jacobs, Lennart",24,0 days 02:57:41,men,GER,1996-2007,10661.0,2.96
1499,481,"Krüger, Marian",35,0 days 02:57:43,men,GER,1986-1990,10663.0,2.96
3722,482,"Stichler, Lennart",24,0 days 02:57:46,men,GER,1996-2007,10666.0,2.96
3436,483,"Lassen, Lars",45,0 days 02:57:46,men,DEN,1976-1980,10666.0,2.96
2747,484,"Toftgaard Kristensen, Tor",30,0 days 02:57:47,men,DEN,1991-1995,10667.0,2.96
5745,485,"Sander, Jona",30,0 days 02:57:48,men,GER,1991-1995,10668.0,2.96
2133,486,"Reisner, Sven",30,0 days 02:57:48,men,GER,1991-1995,10668.0,2.96
2482,487,"Röhling, Michael",45,0 days 02:57:50,men,GER,1976-1980,10670.0,2.96
1492,488,"Schlag, Marcel",35,0 days 02:57:50,men,GER,1986-1990,10670.0,2.96
1831,489,"Janzen, Simon",40,0 days 02:57:52,men,GER,1981-1985,10672.0,2.96
2694,490,"Budden, Tom",45,0 days 02:57:52,men,GBR,1976-1980,10672.0,2.96
3820,491,"Käfer, Andreas",35,0 days 02:57:54,men,GER,1986-1990,10674.0,2.96
1841,492,"Staron, David",24,0 days 02:57:55,men,POL,1996-2007,10675.0,2.97
2053,493,"Ross, Armin",40,0 days 02:57:55,men,GER,1981-1985,10675.0,2.97
2484,494,"Wills, David",35,0 days 02:57:56,men,GBR,1986-1990,10676.0,2.97
1121,495,"Cully, Tom",24,0 days 02:57:57,men,GBR,1996-2007,10677.0,2.97
2347,496,"Prof. Dr. Strande, Robert",45,0 days 02:57:58,men,DEN,1976-1980,10678.0,2.97
2706,497,"Kokkedee, Olivier",24,0 days 02:58:01,men,NED,1996-2007,10681.0,2.97
3752,498,"Haskamp, Oskar",24,0 days 02:58:01,men,GER,1996-2007,10681.0,2.97
15011,499,"Serir, Abdelkader",30,0 days 02:58:03,men,GER,1991-1995,10683.0,2.97
1413,500,"Biermann, Kai",35,0 days 02:58:03,men,GER,1986-1990,10683.0,2.97
1109,501,"Aldershaab, Anton",24,0 days 02:58:04,men,DEN,1996-2007,10684.0,2.97
1690,502,"Vahlkamp, Jens",35,0 days 02:58:08,men,GER,1986-1990,10688.0,2.97
4094,503,"Allerbeck, Mirko",30,0 days 02:58:10,men,GER,1991-1995,10690.0,2.97
2042,504,"Prof. Machac, Marcel",35,0 days 02:58:15,men,SVK,1986-1990,10695.0,2.97
1912,505,"Sommerfeld, Malte",30,0 days 02:58:17,men,GER,1991-1995,10697.0,2.97
3146,506,"Reinecke, Simon",30,0 days 02:58:19,men,GER,1991-1995,10699.0,2.97
1781,507,"Pfleiderer, Jan",45,0 days 02:58:20,men,GER,1976-1980,10700.0,2.97
2572,508,"Stampfer, Paul",30,0 days 02:58:23,men,AUT,1991-1995,10703.0,2.97
2253,509,"Nygård, Erlend",45,0 days 02:58:24,men,NOR,1976-1980,10704.0,2.97
1752,510,"Schröder, Christoph",30,0 days 02:58:24,men,GER,1991-1995,10704.0,2.97
2120,511,"Thiel, Daniel",35,0 days 02:58:26,men,GER,1986-1990,10706.0,2.97
1398,512,"Van Der Kooij, Vincent",40,0 days 02:58:28,men,NED,1981-1985,10708.0,2.97
2186,513,"Mohr, Arthur",35,0 days 02:58:28,men,GER,1986-1990,10708.0,2.97
1149,514,"Krebs, Marcel",45,0 days 02:58:32,men,GER,1976-1980,10712.0,2.98
3036,515,"Baur, Jan",24,0 days 02:58:32,men,GER,1996-2007,10712.0,2.98
1412,516,"Dr. Bitter, Roeland",24,0 days 02:58:33,men,NED,1996-2007,10713.0,2.98
1498,517,"Peters, Jan Christian",40,0 days 02:58:35,men,GER,1981-1985,10715.0,2.98
1897,518,"Stolpe, Luca",24,0 days 02:58:35,men,GER,1996-2007,10715.0,2.98
1794,519,"Dr. Van Heyningen, Joran",35,0 days 02:58:36,men,NED,1986-1990,10716.0,2.98
2108,520,"Schnepel, Gordon",40,0 days 02:58:36,men,GER,1981-1985,10716.0,2.98
4121,521,"Steinbock, Lennart",24,0 days 02:58:37,men,GER,1996-2007,10717.0,2.98
2698,522,"Traiser, Jannik",30,0 days 02:58:38,men,GER,1991-1995,10718.0,2.98
3159,523,"Graser, Christoph",35,0 days 02:58:39,men,GER,1986-1990,10719.0,2.98
2716,524,"Pflug, Sebastian",24,0 days 02:58:40,men,GER,1996-2007,10720.0,2.98
2406,525,"Weitze Pedersen, Rasmus",40,0 days 02:58:40,men,DEN,1981-1985,10720.0,2.98
1522,526,"Reincke, Sven",35,0 days 02:58:44,men,GER,1986-1990,10724.0,2.98
1586,527,"Pacheco, Luís",40,0 days 02:58:44,men,POR,1981-1985,10724.0,2.98
2565,528,"Brandell, David",40,0 days 02:58:44,men,SWE,1981-1985,10724.0,2.98
2829,529,"Peters, Fabian",55,0 days 02:58:44,men,GER,1966-1970,10724.0,2.98
2713,530,"Scovenna, Marco",24,0 days 02:58:45,men,ITA,1996-2007,10725.0,2.98
2444,531,"Höfer, Johann",30,0 days 02:58:45,men,GER,1991-1995,10725.0,2.98
2508,532,"Greiwe, Dominik",30,0 days 02:58:50,men,GER,1991-1995,10730.0,2.98
2159,533,"Gömann, Jan",24,0 days 02:58:50,men,GER,1996-2007,10730.0,2.98
2367,534,"Keyßner, Yannick",24,0 days 02:58:53,men,GER,1996-2007,10733.0,2.98
2867,535,"Oebel, Matthias",35,0 days 02:58:54,men,GER,1986-1990,10734.0,2.98
1856,536,"Olkowski, Przemyslaw",45,0 days 02:58:54,men,POL,1976-1980,10734.0,2.98
2415,537,"Mutz, Christian",35,0 days 02:58:55,men,GER,1986-1990,10735.0,2.98
2353,538,"Mundinger, Jonas",40,0 days 02:58:58,men,GER,1981-1985,10738.0,2.98
1730,539,"Ohnesorge, Jakob",30,0 days 02:58:58,men,GER,1991-1995,10738.0,2.98
3167,540,"Dr. Carrillo, Ignacio",40,0 days 02:58:59,men,ESP,1981-1985,10739.0,2.98
2851,541,"Spellman, Tom",35,0 days 02:59:00,men,GBR,1986-1990,10740.0,2.98
2014,542,"Hammer, Jonas",30,0 days 02:59:01,men,GER,1991-1995,10741.0,2.98
2530,543,"Ritzer, Jonas",24,0 days 02:59:01,men,GER,1996-2007,10741.0,2.98
3169,544,"Niemuth, Maximilian",24,0 days 02:59:02,men,GER,1996-2007,10742.0,2.98
2205,545,"Bernabe, Sebastien",40,0 days 02:59:02,men,FRA,1981-1985,10742.0,2.98
2485,546,"Schuler, Hannes",40,0 days 02:59:03,men,GER,1981-1985,10743.0,2.98
2748,547,"Exposito Moreno, Valentin",35,0 days 02:59:03,men,ESP,1986-1990,10743.0,2.98
2808,548,"Bremer, Johannes",35,0 days 02:59:05,men,GER,1986-1990,10745.0,2.98
2075,549,"Kegel, Jeroen",40,0 days 02:59:06,men,NED,1981-1985,10746.0,2.98
1740,550,"Prof. De Uña Martín, Francisco Javier",55,0 days 02:59:09,men,ESP,1966-1970,10749.0,2.99
2246,551,"Dalacker, Carsten",30,0 days 02:59:10,men,GER,1991-1995,10750.0,2.99
2113,552,"Christmann, Moritz",30,0 days 02:59:10,men,GER,1991-1995,10750.0,2.99
2568,553,"Assogba, Mecchiarde",35,0 days 02:59:10,men,FRA,1986-1990,10750.0,2.99
3779,554,"Roessig, Kai",45,0 days 02:59:12,men,GER,1976-1980,10752.0,2.99
1747,555,"Prof. Dr. Van Der Westhuizen, Antonie",40,0 days 02:59:14,men,RSA,1981-1985,10754.0,2.99
2438,556,"Dr. Stenberg, Julius",24,0 days 02:59:14,men,DEN,1996-2007,10754.0,2.99
2124,557,"Sieber, Tobias",40,0 days 02:59:15,men,GER,1981-1985,10755.0,2.99
3050,558,"Eggers, Bernd",40,0 days 02:59:16,men,GER,1981-1985,10756.0,2.99
2195,559,"Mack, Maximilian",24,0 days 02:59:17,men,GER,1996-2007,10757.0,2.99
3147,560,"Dr. Brugnara, Yuri",40,0 days 02:59:17,men,SUI,1981-1985,10757.0,2.99
2535,561,"Gayer, Thomas",30,0 days 02:59:20,men,GER,1991-1995,10760.0,2.99
2210,562,"Brodersen, Arne",30,0 days 02:59:20,men,GER,1991-1995,10760.0,2.99
2048,563,"Vikrem Rosmæl, Ulrik",24,0 days 02:59:21,men,NOR,1996-2007,10761.0,2.99
1474,564,"Cahlik, Jan",30,0 days 02:59:21,men,SUI,1991-1995,10761.0,2.99
